date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:51	8037/8037	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:46%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_3_9.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_3_9.jpg	(from https://html.themeholy.com/tourm/demo/destination.html)
16:01:52	68744/68744	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:30%20GMT	https://html.themeholy.com/tourm/demo/assets/img/destination/destination-details.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/destination/destination-details.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:52	36731/36731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:30%20GMT	https://html.themeholy.com/tourm/demo/assets/img/destination/destination-inner-1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/destination/destination-inner-1.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:53	11432/11432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_1.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:54	25895/25895	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_2.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:54	23028/23028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_3.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:54	15142/15142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_6_4.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:54	1918/1918	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/comment-author-4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/comment-author-4.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:55	1888/1888	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:28%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/comment-author-5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/comment-author-5.jpg	(from https://html.themeholy.com/tourm/demo/destination-details.html)
16:01:55	1154/1154	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/price_1_1.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/price_1_1.svg	(from https://html.themeholy.com/tourm/demo/service.html)
16:01:55	873/873	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/price_1_2.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/price_1_2.svg	(from https://html.themeholy.com/tourm/demo/service.html)
16:01:56	1664/1664	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/price_1_3.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/price_1_3.svg	(from https://html.themeholy.com/tourm/demo/service.html)
16:01:56	7533/7533	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_1.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:01:56	16837/16837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_2.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:01:57	18704/18704	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_4.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:01:57	18500/18500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_3.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:01:59	9033/9033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_5.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:01:59	12589/12589	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_7.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_7.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:01:59	24224/24224	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_8.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_8.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:02:00	55063/55063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_1.jpg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:01	42176/42176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_2.jpg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:01	21644/21644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_5_6.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_5_6.jpg	(from https://html.themeholy.com/tourm/demo/activities.html)
16:02:03	34618/34618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_4.jpg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:03	1125/1125	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/guide2.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/guide2.svg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:03	1596/1596	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/ship.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/ship.svg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:04	789/789	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:38%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/01.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/01.svg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:04	633/633	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/location-dot3.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/location-dot3.svg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:06	65907/65907	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_1.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_1.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:10	44888/44888	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_details_1_1.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_details_1_1.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:11	84446/84446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2_3.jpg	(from https://html.themeholy.com/tourm/demo/activities-details.html)
16:02:13	20458/20458	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_3.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_3.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:14	67377/67377	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_4.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_4.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:16	32284/32284	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_6.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_6.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:16	23867/23867	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_7.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_7.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:16	93471/93471	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_8.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_8.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:16	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2010:32:16%20GMT	https://html.themeholy.com/tourm/demo/shop-detailis.html	D:/design/holiday/html.themeholy.com/tourm/demo/shop-detailis.html	(from https://html.themeholy.com/tourm/demo/cart.html)
16:02:17	13996/13996	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:46%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_1.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:17	12133/12133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_2.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:17	13691/13691	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_3.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:18	14553/14553	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_4.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:18	11818/11818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_5.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:18	15889/15889	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_6.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_6.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:18	44888/44888	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_5.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_5.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:19	21837/21837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_7.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_7.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:19	13243/13243	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_4_8.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_4_8.jpg	(from https://html.themeholy.com/tourm/demo/tour.html)
16:02:20	41904/41904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_1.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:20	42176/42176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_2.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:20	84532/84532	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:48%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_inner_3.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:20	13117/13117	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_1.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:20	17461/17461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_2.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:21	26093/26093	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_3.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:21	15930/15930	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_4.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:21	15142/15142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:35%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_5_5.jpg	(from https://html.themeholy.com/tourm/demo/tour-details.html)
16:02:22	70844/70844	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/resort-details.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/resort-details.jpg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:22	4290/4290	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-1.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-1.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:22	8532/8532	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-2.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-2.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:22	3507/3507	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-3.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-3.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:23	3419/3419	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-4.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-4.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:23	3396/3396	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-5.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-5.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:23	4131/4131	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-6.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-6.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:24	5366/5366	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-7.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-7.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:24	6346/6346	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-8.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-8.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:24	4201/4201	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-9.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-9.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:25	820/820	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-10.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/resort-icon1-10.svg	(from https://html.themeholy.com/tourm/demo/resort-details.html)
16:02:25	19768/19768	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:44%20GMT	https://html.themeholy.com/tourm/demo/assets/img/team/team_img_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/team/team_img_4.jpg	(from https://html.themeholy.com/tourm/demo/tour-guide.html)
16:02:25	17145/17145	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/team/team_img_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/team/team_img_5.jpg	(from https://html.themeholy.com/tourm/demo/tour-guide.html)
16:02:25	13931/13931	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/team/team_img_6.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/team/team_img_6.jpg	(from https://html.themeholy.com/tourm/demo/tour-guide.html)
16:02:26	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2010:32:26%20GMT	https://html.themeholy.com/tourm/demo/team-details.html	D:/design/holiday/html.themeholy.com/tourm/demo/team-details.html	(from https://html.themeholy.com/tourm/demo/tour-guider-details.html)
16:02:26	630/630	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/location-dot2.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/location-dot2.svg	(from https://html.themeholy.com/tourm/demo/tour-guider-details.html)
16:02:26	22986/22986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:26%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/tour_bg_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/tour_bg_3.jpg	(from https://html.themeholy.com/tourm/demo/faq.html)
16:02:27	44745/44745	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:46%20GMT	https://html.themeholy.com/tourm/demo/assets/img/theme-img/error.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/theme-img/error.svg	(from https://html.themeholy.com/tourm/demo/error.html)
16:02:28	336506/336506	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:24%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/cta_bg_1.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/cta_bg_1.png	(from https://html.themeholy.com/tourm/demo/price.html)
16:02:31	198130/198130	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_9_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_9_1.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:31	98156/98156	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_9_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_9_2.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:31	87464/87464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_9_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_9_3.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:32	175100/175100	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_9_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_9_4.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:32	100838/100838	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:38%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_9_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_9_5.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:32	93907/93907	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/product/product_1_2.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/product/product_1_2.png	(from https://html.themeholy.com/tourm/demo/shop.html)
16:02:32	11670/11670	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_8_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_8_1.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:33	11163/11163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_8_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_8_2.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:33	21444/21444	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_8_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_8_3.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
16:02:33	13186/13186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_8_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_8_4.jpg	(from https://html.themeholy.com/tourm/demo/home-hiking.html)
